"Feliciano Lopez","Tatsuma Ito",22,20
"Gael Monfils","Alejandro Gonzalez",19,10
"Philipp Kohlschreiber","Michael Llodra",6,2
"Marcel Granollers","Ivo Karlovic",29,29
"Gilles Simon","Federico Delbonis",22,16
"Sam Querrey","Guillermo Garcia-Lopez",18,11
"David Goffin","Joao Sousa",18,6
"Novak Djokovic","Diego Schwartzman",18,7
"Roger Federer","Marinko Matosevic",19,13
"Stan Wawrinka","Jiri Vesely",20,14
"David Ferrer","Damir Dzumhur",20,11
"Milos Raonic","Taro Daniel",19,11
"Tomas Berdych","Lleyton Hewitt",18,10
"Grigor Dimitrov","Ryan Harrison",19,10
"Andy Murray","Robin Haase",21,20
"Kei Nishikori","Wayne Odesnik",18,8
"Richard Gasquet","Denis Istomin",20,15
"John Isner","Marcos Giron",20,14
"Marin Cilic","Marcos Baghdatis",9,4
"Fabio Fognini","Andrey Golubev",18,10
"Roberto Bautista Agut","Andreas Haider-Maurer",26,25
"Kevin Anderson","Pablo Cuevas",29,24
"Feliciano Lopez","Ivan Dodig",16,21
"Gael Monfils","Jared Donaldson",18,10
"Philipp Kohlschreiber","Facundo Bagnis",19,11
"Ivo Karlovic","Jarkko Nieminen",21,18
"Gilles Simon","Radu Albot",18,9
"Guillermo Garcia-Lopez","Yen-Hsun Lu",18,8
"Joao Sousa","Frank Dancevic",27,26
"Pablo Andujar","Jack Sock",15,11
"David Goffin","Niels Desein",18,7
"Sam Groth","Albert Ramos-Vinolas",19,12
"Tatsuma Ito","Steve Johnson",18,16
"Adrian Mannarino","Pere Riba",22,16
"Dominic Thiem","Lukas Lacko",18,8
"Bernard Tomic","Dustin Brown",20,16
"David Goffin","Joao Sousa",12,7
"Joao Sousa","Gael Monfils",13,8
"David Goffin","Jan-Lennard Struff",13,9
"David Goffin","Jo-Wilfried Tsonga",15,17
"Gael Monfils","Jerzy Janowicz",12,7
"Jan-Lennard Struff","Philipp Kohlschreiber",5,0
"Joao Sousa","Paul-Henri Mathieu",16,15
"Gael Monfils","Michal Przysiezny",13,6
"Philipp Kohlschreiber","Paolo Lorenzi",13,8
"Joao Sousa","Igor Sijsling",16,15
"David Goffin","Tobias Kamke",12,4
"Joao Sousa","Ivan Dodig",12,4
"Jerzy Janowicz","Adrian Mannarino",15,16
"David Goffin","Florent Serra",12,4
"Kei Nishikori","Julien Benneteau",13,10
"Kei Nishikori","Jarkko Nieminen",16,11
"Kei Nishikori","Marinko Matosevic",12,3
"Kei Nishikori","Rajeev Ram",12,5
"Benjamin Becker","Joao Sousa",13,8
"Pierre-Hugues Herbert","Bernard Tomic",16,16
"Andy Murray","Tommy Robredo",18,14
"Andy Murray","Juan Monaco",14,9
"Andy Murray","Lukas Lacko",13,8
"Juan Monaco","Richard Gasquet",13,10
"Viktor Troicki","David Ferrer",12,7
"Andy Murray","Somdev Devvarman",12,6
"Richard Gasquet","Gilles Muller",12,5
"Ricardas Berankis","Gilles Simon",12,6
"Novak Djokovic","Tomas Berdych",12,2
"Novak Djokovic","Andy Murray",12,7
"Tomas Berdych","Martin Klizan",12,5
"Novak Djokovic","Grigor Dimitrov",12,6
"Martin Klizan","Rafael Nadal",18,14
"Tomas Berdych","John Isner",12,5
"Andy Murray","Marin Cilic",12,5
"Novak Djokovic","Vasek Pospisil",13,8
"Rafael Nadal","Peter Gojowczyk",12,7
"Tomas Berdych","Viktor Troicki",12,7
"Marin Cilic","Joao Sousa",12,6
"Grigor Dimitrov","Pablo Andujar",12,8
"Andy Murray","Pablo Cuevas",12,4
"John Isner","Tommy Robredo",17,17
"Novak Djokovic","Guillermo Garcia-Lopez",12,3
"Rafael Nadal","Richard Gasquet",12,4
"Tomas Berdych","Feliciano Lopez",12,3
"Marin Cilic","Yan Bai",12,7
"Grigor Dimitrov","Fernando Verdasco",15,10
"Andy Murray","Jerzy Janowicz",18,13
"Ernests Gulbis","Fabio Fognini",12,7
"John Isner","Santiago Giraldo",12,4
"Peter Gojowczyk","Ivo Karlovic",15,15
"Joao Sousa","Teymuraz Gabashvili",14,16
"Kei Nishikori","Milos Raonic",17,16
"Milos Raonic","Gilles Simon",12,5
"Kei Nishikori","Benjamin Becker",17,12
"Milos Raonic","Denis Istomin",13,9
"Kei Nishikori","Jeremy Chardy",12,6
"Benjamin Becker","Jack Sock",16,11
"Gilles Simon","Steve Johnson",13,7
"Milos Raonic","Jurgen Melzer",12,7
"Kei Nishikori","Donald Young",13,10
"Jeremy Chardy","Kevin Anderson",12,8
"Steve Johnson","Marcel Granollers",16,13
"Gilles Simon","Gilles Muller",17,15
"Jack Sock","Andrey Golubev",14,14
"Tatsuma Ito","Stan Wawrinka",13,7
"Marcel Granollers","David Ferrer",16,14
"Milos Raonic","Bernard Tomic",13,9
"Kei Nishikori","Ivan Dodig",12,7
"Gilles Simon","Roberto Bautista Agut",13,13
"Kevin Anderson","Dominic Thiem",13,10
"Jack Sock","Alexandr Dolgopolov",12,5
"Steve Johnson","Hiroki Moriya",13,8
"Roger Federer","Gilles Simon",14,12
"Roger Federer","Novak Djokovic",12,8
"Gilles Simon","Feliciano Lopez",13,8
"Novak Djokovic","David Ferrer",12,6
"Roger Federer","Julien Benneteau",13,6
"Gilles Simon","Tomas Berdych",17,12
"Feliciano Lopez","Mikhail Youzhny",17,15
"Novak Djokovic","Mikhail Kukushkin",16,13
"Roger Federer","Roberto Bautista Agut",12,6
"David Ferrer","Andy Murray",14,9
"Tomas Berdych","Ivo Karlovic",12,7
"Feliciano Lopez","John Isner",12,7
"Julien Benneteau","Jack Sock",12,7
"Gilles Simon","Malek Jaziri",12,5
"Novak Djokovic","Dominic Thiem",12,7
"Feliciano Lopez","Rafael Nadal",13,9
"Roger Federer","Leonardo Mayer",17,17
"Gilles Simon","Stan Wawrinka",18,16
"David Ferrer","Martin Klizan",17,16
"Tomas Berdych","Richard Gasquet",12,4
"Jack Sock","Kei Nishikori",13,10
"Juan Monaco","Milos Raonic",5,2
"Julien Benneteau","Grigor Dimitrov",13,8
"Andy Murray","Jerzy Janowicz",13,7
"John Isner","Steve Johnson",14,12
"Roberto Bautista Agut","Vasek Pospisil",16,16
"Mikhail Kukushkin","Kevin Anderson",12,6
"Ivo Karlovic","Yen-Hsun Lu",13,9
"Ivo Karlovic","Marin Cilic",16,17
"Grigor Dimitrov","Denis Istomin",12,6
"Andy Murray","Teymuraz Gabashvili",13,6
"John Isner","Pablo Andujar",14,15
"Roberto Bautista Agut","Alexandr Dolgopolov",12,8
"Chuhan Wang","Fabio Fognini",13,10
"Kevin Anderson","James Ward",15,11
"Richard Gasquet","Jeremy Chardy",13,8
"Steve Johnson","Andrey Golubev",13,12
"Feliciano Lopez","Thanasi Kokkinakis",18,14
"Juan Monaco","Joao Sousa",13,8
"Gilles Simon","Guillermo Garcia-Lopez",15,7
"Jack Sock","Bernard Tomic",19,17
"Dominic Thiem","Lukas Rosol",13,10
"Bernard Tomic","Tatsuma Ito",12,7
"Bernard Tomic","Zhaoyi Cao",12,3
"Marin Cilic","Roberto Bautista Agut",12,8
"Marin Cilic","Mikhail Kukushkin",16,11
"Roberto Bautista Agut","Ernests Gulbis",12,8
"Marin Cilic","Tommy Robredo",12,6
"Roberto Bautista Agut","Ricardas Berankis",13,8
"Ricardas Berankis","Milos Raonic",16,12
"Marin Cilic","Evgeny Donskoy",15,12
"Mikhail Kukushkin","Fabio Fognini",12,6
"Roberto Bautista Agut","Sam Groth",14,12
"Roberto Bautista Agut","Andrey Kuznetsov",12,7
"Tomas Berdych","Grigor Dimitrov",17,15
"Tomas Berdych","Matthias Bachinger",13,10
"Grigor Dimitrov","Bernard Tomic",13,8
"Tomas Berdych","Marius Copil",12,4
"Grigor Dimitrov","Jack Sock",17,14
"Bernard Tomic","Fernando Verdasco",13,16
"Matthias Bachinger","Adrian Mannarino",16,11
"Tomas Berdych","Dustin Brown",13,8
"Grigor Dimitrov","Teymuraz Gabashvili",14,11
"Bernard Tomic","Kevin Anderson",13,10
"Adrian Mannarino","Alexandr Dolgopolov",19,17
"Jack Sock","Jeremy Chardy",13,9
"Marius Copil","Joao Sousa",17,16
"Adrian Mannarino","Marcos Baghdatis",14,12
"Jarkko Nieminen","Albert Ramos-Vinolas",12,8
"Jack Sock","Andrey Golubev",16,7
"Bernard Tomic","Patrik Rosenholm",18,17
"Andy Murray","David Ferrer",18,14
"David Ferrer","Philipp Kohlschreiber",15,15
"Andy Murray","Viktor Troicki",12,7
"David Ferrer","Ivo Karlovic",13,10
"Andy Murray","Jan-Lennard Struff",13,7
"Philipp Kohlschreiber","Benjamin Becker",13,10
"David Ferrer","Tobias Kamke",13,6
"Andy Murray","Vasek Pospisil",12,8
"Thomaz Bellucci","Feliciano Lopez",18,12
"Philipp Kohlschreiber","Carlos Berlocq",15,11
"Ivo Karlovic","Jurgen Melzer",13,10
"Ivo Karlovic","Federico Delbonis",20,19
"Jan-Lennard Struff","Guillermo Garcia-Lopez",12,7
"Robin Haase","Dominic Thiem",15,12
"Roger Federer","David Goffin",12,4
"Roger Federer","Ivo Karlovic",16,15
"David Goffin","Borna Coric",15,13
"Roger Federer","Grigor Dimitrov",13,8
"Borna Coric","Rafael Nadal",13,8
"David Goffin","Milos Raonic",18,14
"Ivo Karlovic","Benjamin Becker",12,8
"Roger Federer","Denis Istomin",15,13
"Rafael Nadal","Pierre-Hugues Herbert",12,2
"Milos Raonic","Donald Young",19,17
"Grigor Dimitrov","Vasek Pospisil",12,4
"David Goffin","Ivan Dodig",13,10
"Ivo Karlovic","Kenny De Schepper",18,14
"Roger Federer","Gilles Muller",12,3
"Rafael Nadal","Simone Bolelli",12,4
"Mikhail Kukushkin","Stan Wawrinka",18,14
"Milos Raonic","Steve Johnson",13,10
"Grigor Dimitrov","Alexander Zverev",14,12
"David Goffin","Dominic Thiem",13,9
"Ivo Karlovic","Lukas Rosol",13,9
"Andy Murray","Tommy Robredo",17,18
"Andy Murray","David Ferrer",13,9
"David Ferrer","Thomaz Bellucci",12,3
"Andy Murray","Kevin Anderson",18,15
"David Ferrer","Fernando Verdasco",12,5
"Andy Murray","Fabio Fognini",12,6
"Pablo Carreno Busta","Feliciano Lopez",12,8
"Thomaz Bellucci","Roberto Bautista Agut",0,0
"Kevin Anderson","Martin Klizan",0,0
"David Ferrer","Andreas Seppi",13,8
"Pablo Andujar","Tomas Berdych",12,5
"Andy Murray","Jurgen Melzer",12,6
"Feliciano Lopez","Norbert Gombos",12,8
"Tommy Robredo","John Isner",13,9
"Roberto Bautista Agut","Santiago Giraldo",12,8
"Kevin Anderson","Philipp Kohlschreiber",12,7
"Alexandr Dolgopolov","Gilles Simon",12,3
"Fabio Fognini","Albert Ramos-Vinolas",12,6
"Dusan Lajovic","Joao Sousa",13,9
"Yen-Hsun Lu","Guillermo Garcia-Lopez",12,5
"Albert Ramos-Vinolas","James Ward",12,5
"Albert Ramos-Vinolas","Inigo Cervantes",13,8
"Novak Djokovic","Milos Raonic",12,5
"Novak Djokovic","Kei Nishikori",12,5
"Milos Raonic","Tomas Berdych",16,14
"Novak Djokovic","Andy Murray",13,7
"Milos Raonic","Roger Federer",14,11
"Kei Nishikori","David Ferrer",16,16
"Tomas Berdych","Kevin Anderson",18,15
"Novak Djokovic","Gael Monfils",13,9
"Roger Federer","Lucas Pouille",12,8
"Kevin Anderson","Stan Wawrinka",20,18
"David Ferrer","Fernando Verdasco",12,3
"Tomas Berdych","Feliciano Lopez",13,8
"Kei Nishikori","Jo-Wilfried Tsonga",16,11
"Milos Raonic","Roberto Bautista Agut",14,11
"Andy Murray","Grigor Dimitrov",12,6
"Novak Djokovic","Philipp Kohlschreiber",12,7
"Roger Federer","Jeremy Chardy",19,17
"Stan Wawrinka","Dominic Thiem",13,10
"David Ferrer","David Goffin",14,12
"Tomas Berdych","Adrian Mannarino",18,13
"Kei Nishikori","Tommy Robredo",18,12
"Milos Raonic","Jack Sock",18,16
"Andy Murray","Julien Benneteau",12,7
"Grigor Dimitrov","Pablo Cuevas",12,3
"Roberto Bautista Agut","Richard Gasquet",12,6
"Feliciano Lopez","Sam Querrey",12,8
"Gael Monfils","John Isner",13,10
"Kevin Anderson","Santiago Giraldo",13,10
"Fernando Verdasco","Gilles Simon",15,13
"Lucas Pouille","Fabio Fognini",14,12
"Richard Gasquet","Denis Istomin",16,9
"David Goffin","Lukas Rosol",12,7
"Philipp Kohlschreiber","Edouard Roger-Vasselin",12,4
"Adrian Mannarino","Pierre-Hugues Herbert",13,9
"Jurgen Melzer","Guillermo Garcia-Lopez",12,5
"Gael Monfils","Joao Sousa",12,5
"Lucas Pouille","Ivo Karlovic",12,5
"Jack Sock","Pablo Andujar",12,2
"Dominic Thiem","Alexandr Dolgopolov",16,8
"Jack Sock","Bernard Tomic",12,6
"Lucas Pouille","Steve Johnson",13,9
"Jack Sock","Albert Ramos-Vinolas",16,15
"Bernard Tomic","Vincent Millot",12,7
"Novak Djokovic","Roger Federer",0,0
"Novak Djokovic","Kei Nishikori",15,7
"Roger Federer","Stan Wawrinka",18,17
"Novak Djokovic","Tomas Berdych",12,4
"Stan Wawrinka","Marin Cilic",16,12
"Roger Federer","Andy Murray",12,1
"Kei Nishikori","David Ferrer",16,11
"Novak Djokovic","Stan Wawrinka",12,3
"Tomas Berdych","Marin Cilic",12,4
"Roger Federer","Kei Nishikori",12,5
"Andy Murray","Milos Raonic",13,8
"Novak Djokovic","Marin Cilic",12,2
"Stan Wawrinka","Tomas Berdych",12,2
"Roger Federer","Milos Raonic",13,7
"Kei Nishikori","Andy Murray",12,8
"Roger Federer","Milos Raonic",18,15
"Roger Federer","Grigor Dimitrov",12,4
"Milos Raonic","Kei Nishikori",20,19
"Roger Federer","James Duckworth",12,1
"Kei Nishikori","Bernard Tomic",12,4
"Milos Raonic","Sam Groth",17,18
"Grigor Dimitrov","Martin Klizan",12,7
"Roger Federer","John Millman",16,13
"Kei Nishikori","Steve Johnson",13,9
"Milos Raonic","Mikhail Kukushkin",12,7
"Grigor Dimitrov","Jeremy Chardy",16,16
"Bernard Tomic","Thanasi Kokkinakis",13,7
"Lukasz Kubot","Kevin Anderson",13,10
"James Duckworth","Gilles Simon",12,4
"Steve Johnson","Marinko Matosevic",16,17
"Bernard Tomic","Sam Querrey",14,11
"Stan Wawrinka","Aljaz Bedene",12,7
"Stan Wawrinka","David Goffin",13,8
"Aljaz Bedene","Roberto Bautista Agut",16,15
"Stan Wawrinka","Gilles Muller",13,8
"Roberto Bautista Agut","Yen-Hsun Lu",13,10
"David Goffin","Andreas Haider-Maurer",13,7
"Aljaz Bedene","Guillermo Garcia-Lopez",14,11
"Stan Wawrinka","Borna Coric",12,5
"Aljaz Bedene","Feliciano Lopez",12,8
"Roberto Bautista Agut","Peter Gojowczyk",12,5
"David Goffin","Ricardas Berankis",17,12
"Guillermo Garcia-Lopez","Tatsuma Ito",18,9
"Guillermo Garcia-Lopez","Evgeny Donskoy",18,12
"David Ferrer","Tomas Berdych",13,9
"Tomas Berdych","Andreas Seppi",12,5
"David Ferrer","Ivo Karlovic",20,19
"Ivo Karlovic","Novak Djokovic",19,17
"Tomas Berdych","Richard Gasquet",12,3
"David Ferrer","Dustin Brown",12,4
"Novak Djokovic","Sergiy Stakhovsky",12,3
"Tomas Berdych","Blaz Kavcic",12,3
"David Ferrer","Fernando Verdasco",12,5
"Richard Gasquet","Simone Bolelli",12,5
"Ivo Karlovic","Nikoloz Basilashvili",13,9
"Novak Djokovic","Dusan Lajovic",12,3
"Michael Berrer","Rafael Nadal",13,13
"Tomas Berdych","Denis Istomin",12,5
"David Ferrer","Thiemo de Bakker",18,14
"Jan-Lennard Struff","Philipp Kohlschreiber",17,13
"Richard Gasquet","Pablo Andujar",13,8
"Ivo Karlovic","Lukas Rosol",13,9
"Gilles Muller","Bernard Tomic",14,12
"Juan Martin del Potro","Fabio Fognini",16,10
"Simone Bolelli","David Goffin",12,6
"Bernard Tomic","Philipp Kohlschreiber",12,7
"Bernard Tomic","Igor Sijsling",12,3
"Jiri Vesely","Adrian Mannarino",12,5
"Jiri Vesely","Kevin Anderson",13,10
"Adrian Mannarino","Lucas Pouille",16,15
"Kevin Anderson","Steve Johnson",13,10
"Adrian Mannarino","Alejandro Falla",12,4
"Lucas Pouille","Albert Ramos-Vinolas",12,5
"Adrian Mannarino","Roberto Bautista Agut",8,3
"Kevin Anderson","Jan-Lennard Struff",13,7
"Steve Johnson","Pablo Carreno Busta",18,12
"Albert Ramos-Vinolas","Yen-Hsun Lu",12,6
"Diego Schwartzman","Guillermo Garcia-Lopez",16,9
"Steve Johnson","Joao Sousa",13,9
"Adrian Mannarino","Federico Delbonis",12,2
"Albert Ramos-Vinolas","Paolo Lorenzi",12,7
"Jan-Lennard Struff","Dominic Thiem",18,14
"Novak Djokovic","Andy Murray",25,16
"Novak Djokovic","Stan Wawrinka",26,22
"Andy Murray","Tomas Berdych",25,15
"Novak Djokovic","Milos Raonic",19,12
"Tomas Berdych","Rafael Nadal",19,8
"Stan Wawrinka","Kei Nishikori",19,13
"Andy Murray","Nick Kyrgios",19,12
"Novak Djokovic","Gilles Muller",20,14
"Rafael Nadal","Kevin Anderson",19,10
"Stan Wawrinka","Guillermo Garcia-Lopez",24,22
"Kei Nishikori","David Ferrer",18,9
"Andy Murray","Grigor Dimitrov",25,19
"Tomas Berdych","Bernard Tomic",19,10
"Milos Raonic","Feliciano Lopez",28,23
"Novak Djokovic","Fernando Verdasco",19,13
"Andreas Seppi","Roger Federer",24,22
"Rafael Nadal","Dudi Sela",19,6
"Stan Wawrinka","Jarkko Nieminen",18,10
"Kei Nishikori","Steve Johnson",24,13
"Andy Murray","Joao Sousa",19,7
"Tomas Berdych","Viktor Troicki",18,11
"Milos Raonic","Benjamin Becker",18,10
"David Ferrer","Gilles Simon",25,20
"Grigor Dimitrov","Marcos Baghdatis",25,21
"Feliciano Lopez","Jerzy Janowicz",20,16
"Kevin Anderson","Richard Gasquet",20,16
"Gilles Muller","John Isner",20,16
"Guillermo Garcia-Lopez","Vasek Pospisil",18,10
"Bernard Tomic","Sam Groth",19,13
"Novak Djokovic","Andrey Kuznetsov",18,5
"Roger Federer","Simone Bolelli",21,13
"Rafael Nadal","Tim Smyczek",28,23
"Stan Wawrinka","Marius Copil",20,15
"Kei Nishikori","Ivan Dodig",24,19
"Andy Murray","Marinko Matosevic",18,6
"Tomas Berdych","Jurgen Melzer",19,10
"Milos Raonic","Donald Young",19,13
"David Ferrer","Sergiy Stakhovsky",23,16
"Grigor Dimitrov","Lukas Lacko",24,16
"Feliciano Lopez","Adrian Mannarino",19,18
"Gilles Muller","Roberto Bautista Agut",21,18
"Kevin Anderson","Ricardas Berankis",19,10
"Jerzy Janowicz","Gael Monfils",25,23
"Gilles Simon","Marcel Granollers",19,12
"John Isner","Andreas Haider-Maurer",23,20
"Marcos Baghdatis","David Goffin",22,11
"Bernard Tomic","Philipp Kohlschreiber",26,23
"Nick Kyrgios","Ivo Karlovic",24,21
"Richard Gasquet","James Duckworth",19,10
"Steve Johnson","Santiago Giraldo",18,9
"Joao Sousa","Martin Klizan",18,16
"Guillermo Garcia-Lopez","Alejandro Gonzalez",18,7
"Novak Djokovic","Aljaz Bedene",18,9
"Roger Federer","Yen-Hsun Lu",19,11
"Rafael Nadal","Mikhail Youzhny",18,7
"Stan Wawrinka","Marsel Ilhan",18,7
"Kei Nishikori","Nicolas Almagro",19,12
"Andy Murray","Yuki Bhambri",19,13
"Tomas Berdych","Alejandro Falla",19,12
"Milos Raonic","Illya Marchenko",20,15
"David Ferrer","Thomaz Bellucci",24,12
"Grigor Dimitrov","Dustin Brown",18,7
"Feliciano Lopez","Denis Kudla",29,24
"Roberto Bautista Agut","Dominic Thiem",23,17
"Kevin Anderson","Diego Schwartzman",25,22
"Alejandro Gonzalez","Fabio Fognini",22,15
"Gael Monfils","Lucas Pouille",27,22
"Gilles Simon","Robin Haase",18,8
"John Isner","Jimmy Wang",19,14
"David Goffin","Michael Russell",23,13
"Philipp Kohlschreiber","Paul-Henri Mathieu",18,5
"Ivo Karlovic","Ruben Bemelmans",18,10
"Richard Gasquet","Carlos Berlocq",18,5
"Guillermo Garcia-Lopez","Peter Gojowczyk",20,16
"Steve Johnson","Kyle Edmund",18,11
"Andrey Kuznetsov","Albert Ramos-Vinolas",22,16
"Adrian Mannarino","Blaz Rola",19,11
"Joao Sousa","Jordan Thompson",19,14
"Bernard Tomic","Tobias Kamke",25,17
"Richard Gasquet","Jerzy Janowicz",3,0
"Richard Gasquet","Gael Monfils",12,7
"Jerzy Janowicz","Joao Sousa",16,13
"Gael Monfils","Steve Darcis",16,11
"Jerzy Janowicz","Gilles Simon",13,7
"Joao Sousa","Philipp Kohlschreiber",13,10
"Richard Gasquet","Denis Istomin",12,7
"Gael Monfils","Kenny De Schepper",13,10
"Gilles Simon","Edouard Roger-Vasselin",12,6
"Philipp Kohlschreiber","Paul-Henri Mathieu",16,16
"Richard Gasquet","Lucas Pouille",13,9
"Joao Sousa","Tobias Kamke",16,13
"Joao Sousa","Laurent Lokoli",12,6
"Victor Estrella Burgos","Feliciano Lopez",19,15
"Feliciano Lopez","Fernando Verdasco",14,12
"Feliciano Lopez","Dusan Lajovic",17,12
"Feliciano Lopez","Alejandro Gonzalez",13,7
"Guillermo Garcia-Lopez","Andreas Seppi",13,9
"Guillermo Garcia-Lopez","Marcos Baghdatis",12,8
"Guillermo Garcia-Lopez","Viktor Troicki",19,13
"Marcos Baghdatis","Ivo Karlovic",17,18
"Igor Sijsling","Adrian Mannarino",17,13
"Guillermo Garcia-Lopez","Damir Dzumhur",12,2
"Kei Nishikori","Kevin Anderson",12,8
"Kei Nishikori","Sam Querrey",19,19
"Kevin Anderson","Donald Young",16,13
"Kei Nishikori","Austin Krajicek",16,13
"Kevin Anderson","Steve Johnson",12,8
"Sam Querrey","John Isner",14,12
"Donald Young","Bernard Tomic",18,17
"Kei Nishikori","Ryan Harrison",15,13
"Kevin Anderson","Sam Groth",12,5
"John Isner","Ivan Dodig",13,10
"Bernard Tomic","Alexandr Dolgopolov",13,6
"Austin Krajicek","Ivo Karlovic",17,16
"Steve Johnson","Dustin Brown",18,17
"Ivo Karlovic","Lukas Lacko",13,9
"Steve Johnson","Filip Krajinovic",12,6
"Donald Young","Adrian Mannarino",13,9
"Bernard Tomic","Igor Sijsling",16,11
"Stan Wawrinka","Tomas Berdych",16,13
"Stan Wawrinka","Milos Raonic",14,12
"Tomas Berdych","Gilles Simon",12,3
"Gilles Simon","Andy Murray",12,6
"Milos Raonic","Sergiy Stakhovsky",14,13
"Tomas Berdych","Gael Monfils",12,5
"Stan Wawrinka","Gilles Muller",13,9
"Andy Murray","Vasek Pospisil",13,8
"Milos Raonic","Simone Bolelli",13,9
"Tomas Berdych","Andreas Seppi",15,9
"Stan Wawrinka","Guillermo Garcia-Lopez",18,13
"Gilles Muller","Grigor Dimitrov",13,8
"Gael Monfils","Roberto Bautista Agut",14,11
"Gilles Simon","Jeremy Chardy",12,7
"Sergiy Stakhovsky","Dominic Thiem",12,4
"Andy Murray","Nicolas Mahut",12,5
"Milos Raonic","Andrey Kuznetsov",19,13
"Tomas Berdych","Tobias Kamke",13,6
"Stan Wawrinka","Jesse Huta Galung",15,12
"Grigor Dimitrov","Paul-Henri Mathieu",17,14
"Dominic Thiem","Ernests Gulbis",12,6
"Roberto Bautista Agut","Alexander Zverev",12,5
"Gilles Simon","Joao Sousa",17,12
"Guillermo Garcia-Lopez","Denis Istomin",13,10
"Gael Monfils","Edouard Roger-Vasselin",12,5
"Gilles Muller","David Goffin",19,16
"Vasek Pospisil","Philipp Kohlschreiber",12,6
"Santiago Giraldo","Fabio Fognini",14,11
"Fabio Fognini","Diego Schwartzman",13,11
"Leonardo Mayer","Albert Ramos-Vinolas",15,11
"Albert Ramos-Vinolas","Guilherme Clezar",14,10
"Ivo Karlovic","Donald Young",12,6
"Ivo Karlovic","Adrian Mannarino",12,7
"Donald Young","Bernard Tomic",16,12
"Ivo Karlovic","Steve Johnson",13,8
"Adrian Mannarino","Yen-Hsun Lu",15,8
"Bernard Tomic","Yoshihito Nishioka",12,4
"Yen-Hsun Lu","Kevin Anderson",13,9
"Ivo Karlovic","Thanasi Kokkinakis",14,12
"Adrian Mannarino","Denis Kudla",12,4
"Steve Johnson","Andrey Rublev",12,6
"Bernard Tomic","Viktor Troicki",18,14
"Kevin Anderson","John-Patrick Smith",12,6
"Marinko Matosevic","John Isner",12,8
"Ivo Karlovic","Dustin Brown",18,12
"Adrian Mannarino","Eric Quigley",12,8
"Steve Johnson","Mikhail Kukushkin",10,4
"Bernard Tomic","Malek Jaziri",12,6
"Gilles Simon","Gael Monfils",14,16
"Gael Monfils","Roberto Bautista Agut",12,6
"Gilles Simon","Sergiy Stakhovsky",15,11
"Sergiy Stakhovsky","Stan Wawrinka",15,14
"Roberto Bautista Agut","Dominic Thiem",13,9
"Gilles Simon","Jeremy Chardy",14,11
"Gael Monfils","Simone Bolelli",12,8
"Simone Bolelli","Milos Raonic",16,16
"Stan Wawrinka","Benoit Paire",12,5
"Roberto Bautista Agut","Vasek Pospisil",13,9
"Gilles Simon","Borna Coric",15,11
"Dominic Thiem","David Goffin",5,1
"Gael Monfils","Andrey Kuznetsov",12,5
"Gilles Simon","Pierre-Hugues Herbert",9,5
"David Goffin","Jerzy Janowicz",12,6
"Gael Monfils","Alexander Zverev",13,7
"Dominic Thiem","Joao Sousa",13,10
"David Ferrer","Fabio Fognini",12,5
"Fabio Fognini","Rafael Nadal",14,13
"David Ferrer","Andreas Haider-Maurer",13,6
"Rafael Nadal","Pablo Cuevas",17,11
"David Ferrer","Juan Monaco",16,11
"Fabio Fognini","Federico Delbonis",19,17
"Rafael Nadal","Pablo Carreno Busta",13,8
"David Ferrer","Thiemo de Bakker",9,6
"Fabio Fognini","Pablo Andujar",12,5
"Rafael Nadal","Thomaz Bellucci",12,5
"David Ferrer","Daniel Gimeno-Traver",12,7
"Fabio Fognini","Jiri Vesely",14,13
"Andreas Haider-Maurer","Albert Ramos-Vinolas",15,11
"David Ferrer","Kei Nishikori",13,8
"Kei Nishikori","Kevin Anderson",15,11
"David Ferrer","Ryan Harrison",16,6
"Kei Nishikori","Alexandr Dolgopolov",12,8
"David Ferrer","Bernard Tomic",15,11
"Kevin Anderson","Viktor Troicki",15,12
"Ryan Harrison","Ivo Karlovic",18,18
"Kei Nishikori","Yen-Hsun Lu",12,4
"David Ferrer","Marinko Matosevic",13,10
"Ryan Harrison","Grigor Dimitrov",17,11
"Kevin Anderson","Steve Johnson",16,14
"Ivo Karlovic","Dusan Lajovic",15,10
"Bernard Tomic","Benjamin Becker",16,11
"Kei Nishikori","Alejandro Gonzalez",13,8
"David Ferrer","Igor Sijsling",13,9
"Grigor Dimitrov","Filip Krajinovic",17,10
"Kevin Anderson","Dustin Brown",12,3
"Ivo Karlovic","Teymuraz Gabashvili",15,12
"Steve Johnson","Ivan Dodig",12,8
"Bernard Tomic","Adrian Mannarino",15,14
"Rafael Nadal","Juan Monaco",12,5
"Rafael Nadal","Carlos Berlocq",13,8
"Rafael Nadal","Federico Delbonis",12,2
"Rafael Nadal","Facundo Arguello",12,4
"Carlos Berlocq","Fabio Fognini",12,3
"Nicolas Almagro","Albert Ramos-Vinolas",12,7
"Albert Ramos-Vinolas","Horacio Zeballos",12,5
"Roger Federer","Novak Djokovic",13,8
"Novak Djokovic","Tomas Berdych",17,11
"Roger Federer","Borna Coric",12,3
"Novak Djokovic","Marsel Ilhan",12,2
"Roger Federer","Richard Gasquet",6,1
"Borna Coric","Andy Murray",12,4
"Tomas Berdych","Sergiy Stakhovsky",16,11
"Novak Djokovic","Andrey Golubev",12,3
"Roger Federer","Fernando Verdasco",12,7
